,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label
375,Palmeiras vai provar do próprio veneno,2021-11-27 21:48:27,1464712752665141248,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.833244,negative
1432,"Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6″ - Cinza Chumbo - R$ 2.239,99. Ofer… https://t.co/ZDH2slpbD2",2021-11-22 18:28:43,1462850544939286528,0,0,,,MT Desconto,pt,130,395163705,MTDesconto,mtdesconto,Brasil,2011-10-21 07:16:40+00:00,samsung,samsung book,0.0,neutral
2074,"quinta-feira, 25 de novembro de 2021

Fab: Gigabyte  | 🥷 Prime Desconto

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondida… https://t.co/1Qq5WILN60",2021-11-26 00:20:07,1464026142084579328,0,0,placamaebipolar,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,gigabyte,Gigabyte,-0.548696,negative
1515,"Vaio Fe14 Intelcore I5 Ssd 256gb 8gb Windows 11 Home Full Hd14

R$2672 à vista ou R$2969 em 12x
Frete grátis
Receba… https://t.co/GkBplYa7V1",2021-11-26 11:50:07,1464199785368502272,0,0,,,Twitter for Android,pt,47,1375144013452414981,Majestadedosdescontos,Majestadedosd,,2021-03-25 17:54:34+00:00,sony,vaio,0.364943,positive
407,RT @BigEasySaving: Bonanza Lenovo ThinkPad P52 UHD Touch Intel Core i7-8850H NVIDIA Quadro P1000 16GB RAM https://t.co/7xwc3yhgkB https://t…,2021-11-22 01:22:34,1462592307367067648,1,0,,,dlvr.it,pt,449,14403416,Big Savings is Easy Here by ChipsXP LLC 3D VR NFT,BigEasySaving,"St Petersburg, FL",2008-04-16 01:48:42+00:00,lenovo,thinkpad,0.501513,positive
156,"@prismwtic Notebook Samsung Book
- Intel Core i5 1135G7
- 8GB RAM
- 256GB SSD
- Windows 10
- Tela 15.6"" Full HD

R$… https://t.co/NfzEeBE760",2021-11-26 02:35:46,1464060279252267008,0,0,prismwtic,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.652894,positive
1880,"RT @gabivlrr: Salve rapaziadannn!
To vendendo minha placa mãe B460m Gigabyte 
Pouquíssimo Usada
R$ 600 conto 
Frete por minha conta.
Qualqu…",2021-11-27 18:25:22,1464661644206817280,20,0,,,Twitter Web App,pt,963,1150130350871470080,ODK nAny ッ,nAnyfps,,2019-07-13 19:50:18+00:00,gigabyte,Gigabyte,0.841855,positive
275,Deyverson está jogando uma final de libertadores,2021-11-27 22:00:11,1464715704872189952,1,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.379344,positive
1289,"@Churrosyt Se sua placa for essa ara processador AMD,  Placa-mãe Gigabyte Aorus B450 Aorus M, AMD AM4, mATX, DDR4 a… https://t.co/H9IgIG7DFw",2021-11-28 14:28:28,1464964414856220672,0,0,Churrosyt,,Twitter for Android,pt,18,1276391304843481090,Nickssss🥷🏼,nicolasgabryell,"Santa Cruz Do Sul,RS, Brasil",2020-06-26 05:46:27+00:00,gigabyte,Gigabyte,0.61739,positive
1759,Só queria um Vaio i7 11° geração 32Gb 2TB de SSD é pedir dms?,2021-11-27 02:22:00,1464419205806178304,0,0,,,Twitter for Android,pt,1209,2372974238,looking for lala,lostinpjo,chale 6,2014-03-05 01:36:03+00:00,sony,vaio,-0.577767,negative
2122,"@flavnotes mano, eu tive um sony vaio que durou 10 anos que minha mãe me deu, foi 2500 em 2011. kkkkk",2021-11-23 17:29:32,1463198040119033856,0,0,flavnotes,,Twitter for iPhone,pt,1001,750053238985154560,L. H. P.,aqjaz1liricista,,2016-07-04 19:46:42+00:00,sony,vaio,-0.452634,negative
617,"@eugleidistone Cara, não sei do que você tá falando. O meu Dell Alienware de R$37k que eu comprei em janeiro está f… https://t.co/8iRMHzT7lC",2021-11-25 13:27:51,1463861993006419968,0,4,eugleidistone,,Twitter for Android,pt,145,569225270,J.B.,erapraontem,Brasil,2012-05-02 16:19:57+00:00,dell,alienware,-0.589554,negative
1248,"RT @amnda______: @Gii_Gigabyte o emoji da oncinha que feio, android lixo",2021-11-29 16:05:24,1465351196785676288,1,0,,,amazon_nyuka_kakaku_sokuhou,pt,1808,1289788516868603905,amazon入荷・価格速報@フォロバ100%,anksh01936682,,2020-08-02 05:02:07+00:00,gigabyte,Gigabyte,-0.977409,negative
16,"Oferta: MacBook Pro de 14"" com 26% de desconto! https://t.co/pz1ZvhuU9P",2021-11-29 21:26:09,1465431915645837312,0,2,,,MacMagazine,pt,99662,15056952,MacMagazine.com.br,MacMagazine,Brasil,2008-06-09 12:07:39+00:00,apple,macbook pro,0.770383,positive
2091,"Veja as ofertas que selecionei para você!

VAIO® FE15 Core™ i5 10ª Geração Windows 10 Home - Cinza Escuro… https://t.co/qcddVs0oLy",2021-11-23 19:18:56,1463225573979922432,0,0,,,Twitter Web App,pt,743,1382718175129788420,WWWSIX,Edivald88841180,,2021-04-15 15:32:12+00:00,sony,vaio,0.447763,positive
2586,"paguei descomplica por um ano pra NADA
(ko tive conhecimento a mais) mas DE QUALQUER JEITO PODERIA TER ESTUDADO DE… https://t.co/tvNpGDP8Ur",2021-11-22 14:21:48,1462788409634832384,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.694277,negative
324,"@xbetsuhh Marca de note é uma coisa complicada, mas tem varias boas. Dell, Acer, Samsung, Asus, Lenovo Thinkpad(só… https://t.co/boulygbUrj",2021-11-25 17:25:55,1463921908198645760,0,0,xbetsuhh,,Twitter Web App,pt,115,198720379,o doido da estufa,beraldonico,"Araranguá, Brasil",2010-10-05 02:01:42+00:00,lenovo,thinkpad,0.848613,positive
255,pensando se vale pegar um ideapad gamming 3,2021-11-28 17:59:44,1465017578506665984,0,0,,,Twitter for iPhone,pt,6951,2326305058,𝘮𝘢𝘯𝘥𝘻,kjisoonce,Jisoo universe,2014-02-05 16:51:50+00:00,lenovo,ideapad,0.0,neutral
2367,"Atualizou o Produto: Placa de Video Gigabyte GeForce RTX 3060 Eagle LHR 12GB GDDR6 192-bit, GV-N3060EAGLE-12GD REV… https://t.co/9yZPI8z0NM",2021-11-25 21:14:41,1463979475855716352,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.788533,positive
2115,tenho odio de nerd,2021-11-25 18:42:01,1463941055578095616,0,4,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.984806,negative
170,"@Alienware so bora amigão , sabia que você gostava de mim",2021-11-22 17:28:22,1462835360078176256,0,0,Alienware,,Twitter for iPhone,pt,81,1395843606796292100,infantaPio,Infantryz4,,2021-05-21 20:47:38+00:00,dell,alienware,0.578163,positive
920,"MSI MAG B550M BAZOOKA, AMD AM4, Micro-ATX, DDR4
R$ 749,90 ⭐⭐⭐⭐⭐
Menor preço em 90 dias: R$ 697,41.
Mediana do preço… https://t.co/IlP6AJztzK",2021-11-26 13:45:22,1464228790251495424,0,0,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,msi,msi placa,0.69627,positive
732,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/NwYPKPKlrv",2021-11-26 09:14:43,1464160680911810560,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2422,"foda q o tema foi uma merda mas eu fui péssima também, puta q pariu garoteei demais",2021-11-22 05:08:07,1462649070951051264,0,1,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.985373,negative
2519,"Se alguém toca 311 num lugar, esse lugar se torna o GigaByte automaticamente

https://t.co/OvQksoDddi",2021-11-21 21:47:33,1462538196676497408,0,1,,,Twitter for iPhone,pt,587,116848853,Duckitoo,Daft_Duck,Diadema,2010-02-23 19:25:28+00:00,gigabyte,Gigabyte,0.653503,positive
1323,"💻 Portátil Gigabyte G5, com Placa Gráfica NVIDIA® GeForce RTX™ 3060, painel IPS e 144Hz. Tenhas a melhor performanc… https://t.co/Wp81Qne4S0",2021-11-29 12:45:23,1465300858531418112,1,0,,,Twitter Web App,pt,12,1437823760409763851,Chip7 Loures,Chip7Loures,,2021-09-14 17:01:29+00:00,gigabyte,Gigabyte,0.783037,positive
1925,"RT @gabivlrr: Salve rapaziadannn!
To vendendo minha placa mãe B460m Gigabyte 
Pouquíssimo Usada
R$ 600 conto 
Frete por minha conta.
Qualqu…",2021-11-27 18:00:44,1464655443725332480,20,0,,,Twitter Web App,pt,419,2555854933,Léo 💜💛,leoalves43fps,"Caraguatatuba, São Paulo",2014-06-09 01:26:01+00:00,gigabyte,Gigabyte,0.841855,positive
1868,"@wrongnishi fica longe de computador da dell🤝 pra uso pessoal e uma boa meia-vida: samsung, sony vaio, lenovo",2021-11-25 15:59:24,1463900133930811392,0,1,wrongnishi,,Twitter for iPhone,pt,185,719855193421189120,lari maneschi,celahena,"Belém, Brasil",2016-04-12 11:50:27+00:00,sony,vaio,0.777552,positive
2291,@whoharasm @eugleidistone Minha entrega atrasou e só deram satisfação depois que liguei pra perguntar. O computador… https://t.co/AlKsctUD0V,2021-11-24 21:16:10,1463617460905680896,0,1,whoharasm,,Twitter Web App,pt,11,1398421350864330753,Pêessedê,21Psimond,,2021-05-28 23:30:22+00:00,gigabyte,Gigabyte,-0.777599,negative
1428,"🔥Notebook Samsung Galaxy Book S i5-L16G7 8GB SSD 256GB Intel UHD Graphics 13,3"" FHD - NP767XCM-K01BR

✅ Por: R$4.49… https://t.co/Er0ANS4Vn0",2021-11-23 08:18:15,1463059304622301184,0,0,,,IFTTT,pt,7,1430574979544911874,Be!Tech Ofertas,betechofertas,,2021-08-25 16:58:05+00:00,samsung,samsung book,0.0,neutral
1341,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/CBpBsOz3NM",2021-11-26 12:09:20,1464204621421989888,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
1626,VAIO: Cupom de R$250 OFF em Notebook https://t.co/e9Nd27E1Bh,2021-11-26 01:40:34,1464046390846402560,0,0,,,IFTTT,pt,447,3152611445,Descontos Top,descontostopcom,"Irati, Brasil",2015-04-09 19:51:37+00:00,sony,vaio,0.0,neutral
1108,MacBook Air M1 ganha performance “Pro” com truque simples https://t.co/tvIevXWRBu,2021-11-25 21:49:22,1463988206060376064,0,0,,,Tweetbot for iΟS,pt,23764,321631703,GordoGeekNews,GdGkNews,NYC,2011-06-21 21:55:16+00:00,apple,macbook pro,0.590194,positive
284,"RT @xetdoecommerce: 📢 OFERTA - Americanas #RedFriday 

💻 Notebook Samsung Book Intel Core i5-1135G7 (11a geração) 8GB 256GB SSD (Intel Iris…",2021-11-28 17:58:17,1465017215930056704,5,0,,,Twitter for Android,pt,236,55001042,Molho,vitormolho,sao paulo brasil,2009-07-08 19:31:19+00:00,samsung,samsung book,0.0,neutral
1638,"@IsamaraAndrade Vai aparecer um monte de “eu triste com isso”
Com a taça do carioca",2021-11-27 23:01:10,1464731049867591680,0,0,IsamaraAndrade,,Twitter for iPhone,pt,298,1028007162231103488,1024MB_GigaByte🇾🇪,GB_Gigabyte,"Rio de Janeiro, Brasil",2018-08-10 19:56:21+00:00,gigabyte,Gigabyte,-0.92093,negative
1952,"@Steh_Papaiano Primeiro post que vi que relata exatamente o acontecido, a verdade desse fato!! Parabéns!
Vamos lemb… https://t.co/g1LVGfz6Gy",2021-11-24 13:18:51,1463497343072972800,0,0,Steh_Papaiano,,Twitter Web App,pt,3,1453791891301015558,Marcela Fernandes Ferreira,MaFerreira56,,2021-10-28 18:33:05+00:00,sony,vaio,0.974046,positive
1936,"Atualizou o Produto: Placa de Vídeo Gigabyte Radeon RX 6900 XT, 16 GB, GDDR6, RGB Fusion - GV-R69XTGAMING OC-16GD… https://t.co/KPxLMvIFWl",2021-11-26 02:43:15,1464062163128135680,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
590,@CarneiroPlayTV @geovanni_ss @RaphaelThiago20 @kabumcombr @R4NIERI_X Tu precisa identificar qual é tua necessidade.… https://t.co/7CSdLEY9Jv,2021-11-24 16:31:06,1463545725338406912,0,0,CarneiroPlayTV,,Twitter Web App,pt,60,1330513068292444160,Poter Gamer,GamerPoter,,2020-11-22 14:07:02+00:00,apple,macbook pro,-0.383664,negative
876,"Tá, acordei e agora fudeo que o coração já veio pra boca",2021-11-27 09:26:51,1464526120636882944,0,1,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.757824,negative
1389,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte AORUS NVIDIA GeForce RTX 3070 Ti MASTER 8G LHR, 8GB GDDR6X, RG… https://t.co/hmMtr2iC56",2021-11-29 11:08:17,1465276422516355072,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.629878,positive
2491,"@Gii_Gigabyte @VhabreuXD Eu n entendi nada, coisa pra krl na Notificação e tudo bloqueado KAKAKAKKALAKALALKAK",2021-11-24 02:05:48,1463327965685686272,0,0,Gii_Gigabyte,,Twitter for Android,pt,317,837084864356679680,O eterno romântico,vulgo_joaov,"Realengo, Rio de Janeiro",2017-03-01 23:39:18+00:00,gigabyte,Gigabyte,-0.87236,negative
777,A mulher comprou um macbook pro e vez textao no linkedin. Pqp n sei pq entro nessa rede social ainda,2021-11-26 11:22:39,1464192877307777024,0,2,,,Twitter for iPhone,pt,204,1174870475660546054,marcela,celasdcx,"Espírito Santo, Brasil",2019-09-20 02:18:57+00:00,apple,macbook pro,-0.905065,negative
2163,"@pcbuildwizard Voltou, mas um pouco mais cara 
R$5.599,92: https://t.co/3nHnbH3Mnf",2021-11-25 22:53:33,1464004358954180608,0,1,pcbuildwizard,,Twitter Web App,pt,4434,983776994713325568,João Novais | Joao_PSX,Joao_PSX,Brasil,2018-04-10 18:41:28+00:00,gigabyte,Gigabyte,-0.300189,negative
2001,"@lari87312951 @theallhenry @chamaataisa @eugleidistone Pow, mas a Vaio por si só é uma grande merda kkkkkk.. Todo m… https://t.co/wBAx0jVpaW",2021-11-25 13:04:18,1463856068900139008,0,0,lari87312951,,Twitter for Android,pt,283,887841318243905543,lacradinha fsa,xhotniggaz,"Feira de Santana, Brasil",2017-07-20 01:07:20+00:00,sony,vaio,-0.644845,negative
583,"Notebook SUPER Configuração - 12GB 1TB‼ **
Notebook Lenovo Ultrafino Ideapad S145 Amd Ryzen 5 12gb 1tb Linux 15.6""… https://t.co/8lEMCqHZ1l",2021-11-25 23:07:43,1464007924171296768,0,0,,,Twitter Web App,pt,18161,3131409983,Descontos e Cupons,GrupoDescontos,Brasil,2015-04-02 20:35:06+00:00,lenovo,ideapad,0.783878,positive
1772,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce RTX 2060 D6 6G, GDDR6 - GV-N2060D6-6GD 
 Preço:… https://t.co/KGRKSCoXij",2021-11-27 21:15:06,1464704357362982912,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.730688,positive
45,RT @iHelpBR: AirPods 3 e novos MacBook Pro já estão disponíveis no Brasil. https://t.co/uaSQxpFsZL,2021-11-25 16:17:23,1463904661031821312,1,0,,,Twitter for Mac,pt,5193,92131961,Filipe Espósito,filipeesposito,"Londrina, Brasil",2009-11-23 22:31:27+00:00,apple,macbook pro,0.848907,positive
1785,e a história se repete,2021-11-26 18:14:21,1464296483067506688,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,0.0,neutral
2481,"Gigabyte NVIDIA GeForce GT 1030 D4 2G, DDR4 - GV-N1030D4-2GL

😃 REDUZIU e CUSTA: R$ 599,90 (-7.69%) 

📉 QUEDA de R$… https://t.co/VqgnMfeKyS",2021-11-22 23:48:42,1462931074112229376,0,0,,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,0.323956,positive
78,@Thinkpad_dede Ksksksksksks nem ia ver que n foi,2021-11-29 00:07:06,1465110031309828096,0,0,Thinkpad_dede,,Twitter for iPhone,pt,285,1120801979104624646,"Japa, o nesˢᵉᵖⓅ🇮🇹",japa_pontes,"Toyohashi-shi, Aichi",2019-04-23 21:29:50+00:00,lenovo,thinkpad,-0.89291,negative
1277,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/T9fAX78OUB",2021-11-26 12:25:14,1464208626516643840,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
406,Veja essa e outras notícias no Drops https://t.co/sQPX3cNAyT #drops #dropsdejogos #lenovo #tech #tecnologia… https://t.co/ClL04LiNlJ,2021-11-22 01:55:37,1462600623120162816,0,1,,,Instagram,pt,2721,3117534593,Drops de Jogos,dropsdejogos,São Paulo - Brasil,2015-03-26 07:09:13+00:00,lenovo,thinkpad,0.65173,positive
1615,Mo vontade de voltar a jg WOW ne fui baixar e essa porra tem 75 GIGABYTE EU VO ME M,2021-11-29 01:28:35,1465130535047639040,0,0,,,Twitter for Android,pt,458,784642435548868608,luh',Iunaanana,,2016-10-08 06:31:49+00:00,gigabyte,Gigabyte,-0.795083,negative
1066,VAI TOMAR NO CU TAVA UMAS 5 HORAS FAZENDO ESSE PROGRAMA E TRAVOU https://t.co/0BnkmE30RQ,2021-11-23 14:58:07,1463159937102757888,0,3,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.88568,negative
252,"Magalu | Notebook Lenovo ideapad S145 i7-1065G7 8GB 256GB SSD Linux Intel Iris Plus

R$ 3.399,15 à vista (15% Desc.… https://t.co/c17dSLQ9nq",2021-11-28 18:53:07,1465031012598095872,0,0,,,Twitter Web App,pt,57,55539909,sofertas.com.br,sofertascombr,Minas Gerais,2009-07-10 11:50:10+00:00,lenovo,ideapad,0.0,neutral
1815,@gabifferreira_ kkkkkkkkkkkkkkkkkk eu só sei ela e vaio se tratar garota,2021-11-25 19:02:18,1463946160620589056,0,0,gabifferreira_,,Twitter Web App,pt,2480,122682044,Joãozinho do bom dia 🔥,joaocotista,,2010-03-13 14:36:27+00:00,sony,vaio,0.0,neutral
52,"OFERTA #Shoptime  ⚡️ 

#Notebook Lenovo Ultrafino Ideapad S145 AMD Ryzen 5 12GB 1TB Linux 15.6"" Prata
✅ R$ 2564,99… https://t.co/sRIK6SRWpX",2021-11-29 18:49:59,1465392613788377088,0,0,,,Twitter Web App,pt,236,1335938849546117128,EitaPromos,eitapromos,,2020-12-07 13:27:14+00:00,lenovo,ideapad,0.57655,positive
338,@eddyderisio @martchellop @Nriq4rd @nathfinancas @luandfuk @eugleidistone No trabalho tem um XPS 13 e eu levava meu… https://t.co/3VS7gfc7uA,2021-11-25 00:41:46,1463669204444450816,0,11,eddyderisio,,Twitter for iPhone,pt,860,87263870,thiaguin da strada,ThiagoPimenteel,"Guarapari, Brasil",2009-11-03 19:32:35+00:00,apple,macbook pro,0.849682,positive
468,"Se alguém quiser me dar um presente de natal e tiver com 35k sobrando eu tenho uma dica:
https://t.co/6unu2aCtH1",2021-11-24 19:01:58,1463583689556828160,0,1,,,Twitter Web App,pt,204,66240011,João do Partidão ☭,J_C_Abreu,Salvador,2009-08-17 01:22:08+00:00,asus,zenbook,0.706054,positive
2255,@keyliette @Tegorin Cancelar???? Vc perdeu um celular e um processo ganho,2021-11-26 03:45:19,1464077782795886592,1,0,keyliette,,Twitter for iPhone,pt,298,1028007162231103488,1024MB_GigaByte🇾🇪,GB_Gigabyte,"Rio de Janeiro, Brasil",2018-08-10 19:56:21+00:00,gigabyte,Gigabyte,-0.928236,negative
1510,"Marque aqui seus amigos para combinar o amigo secreto desse ano! Celebre com VAIO®: https://t.co/JZQobqKRr0

#VAIO… https://t.co/9IE0mRWFcH",2021-11-28 14:00:00,1464957249529466880,0,0,,,Twitter Web App,pt,4616,3728671335,VAIO® Brasil,vaio_brasil,Brasil,2015-09-21 13:45:43+00:00,sony,vaio,0.976577,positive
548,"Notebook Asus ZenBook Intel Core I7-1165G7, 8GB, 512 GB SSD, Windows 10 Home, 14, Cinza...

😃 REDUZIU e CUSTA: R$ 6… https://t.co/5YGJNtRCtS",2021-11-23 15:02:06,1463160937188311040,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,asus,zenbook,-0.521678,negative
2253,"@keyliette Concordo, mas hoje em dia, se você vai num advogado, ele toca tudo que for trabalhoso e so te atualiza… https://t.co/o0yrQZPjPT",2021-11-26 03:48:06,1464078484230262784,0,0,keyliette,,Twitter for iPhone,pt,298,1028007162231103488,1024MB_GigaByte🇾🇪,GB_Gigabyte,"Rio de Janeiro, Brasil",2018-08-10 19:56:21+00:00,gigabyte,Gigabyte,0.494728,positive
2430,@Gii_Gigabyte @HauntingBrasil HAUAHAUAHUAHAUSHSUS SOFRE ATE HJ,2021-11-25 02:52:53,1463702200241299456,1,0,Gii_Gigabyte,,Twitter for Android,pt,375,897581972272361474,ωɛslɛƴ,wesleymchd,021 - ZO,2017-08-15 22:13:13+00:00,gigabyte,Gigabyte,-0.770008,negative
2165,"** ****** homem escroto, tomar no cu",2021-11-25 17:40:46,1463925643603808256,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.992022,negative
1160,"@febigucci MSI B550M PRO-DASH, AMD AM4, Micro-ATX, no XMP
R$ 599,99 ⭐⭐⭐⭐⭐
Menor preço em 90 dias: R$ 599,99.… https://t.co/xFklnIaZwJ",2021-11-25 12:57:29,1463854352876060672,0,1,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,msi,msi placa,0.894733,positive
1316,"@thedoijacat amiga siiiim!!!! vaio vai no dia 22 de dez acho, eu vou pro ano novooo. Fico de 28 a 07",2021-11-29 01:53:51,1465136894719803392,0,0,thedoijacat,,Twitter for iPhone,pt,2302,273610688,lip,rogelip_,"São Paulo, Brasil",2011-03-28 20:38:14+00:00,sony,vaio,0.755189,positive
1571,"@italozapa @c0ffin_g tinha um intel, ai troquei pelo ryzen 5 5600x e uma b550m da gigabyte e duas memórias, ai fui… https://t.co/Hp9m7DscMh",2021-11-29 01:54:52,1465137149699936256,0,1,italozapa,,Twitter for Android,pt,2741,35876468,HL isa1,isaglym,Brasil,2009-04-27 21:59:52+00:00,gigabyte,Gigabyte,-0.328354,negative
2441,"@Gii_Gigabyte oi, qnd vamos",2021-11-23 04:39:04,1463004146404110336,0,0,Gii_Gigabyte,,Twitter for Android,pt,375,897581972272361474,ωɛslɛƴ,wesleymchd,021 - ZO,2017-08-15 22:13:13+00:00,gigabyte,Gigabyte,0.538972,positive
